date,venue,race_no,race_id,rank_in_race,car_no,player_id,finish_pos,odds_win,p_win,expected_value_win,stake_yen,is_hit,actual_return_yen,actual_profit_yen,loss_amount_yen,expected_profit_yen
2026-06-28,小倉,11,118120260628,4,7,015371,5,,0.05330089289933875,,100,False,0.0,-100.0,100,
2026-06-28,小倉,11,118120260628,5,4,013357,3,,0.05096499719458686,,100,False,0.0,-100.0,100,
2026-06-28,小倉,11,118120260628,6,6,015753,6,,0.027774658830920933,,100,False,0.0,-100.0,100,
2026-06-28,小倉,11,118120260628,7,3,013537,4,,0.016184481649596787,,100,False,0.0,-100.0,100,
2026-06-28,広島,4,046220260628,1,7,015560,7,,0.3914465428449475,,100,False,0.0,-100.0,100,
2026-06-28,広島,4,046220260628,2,2,014779,2,,0.18875400677406712,,100,False,0.0,-100.0,100,
2026-06-28,広島,4,046220260628,3,4,013054,3,,0.17830789461835161,,100,False,0.0,-100.0,100,
2026-06-28,広島,4,046220260628,4,1,014851,4,,0.11510486154940539,,100,False,0.0,-100.0,100,
2026-06-28,広島,4,046220260628,5,3,012718,6,,0.07103900183998073,,100,False,0.0,-100.0,100,
2026-06-28,広島,4,046220260628,6,5,015665,1,,0.0387144932484014,,100,True,,,0,
2026-06-28,広島,4,046220260628,7,6,013434,5,,0.016633199124846232,,100,False,0.0,-100.0,100,
2026-06-28,玉野,7,076120260628,1,2,015751,7,,0.35115728526732976,,100,False,0.0,-100.0,100,
2026-06-28,玉野,7,076120260628,2,6,015208,3,,0.2358321611261596,,100,False,0.0,-100.0,100,
2026-06-28,玉野,7,076120260628,3,1,014775,6,,0.16932668282209634,,100,False,0.0,-100.0,100,
2026-06-28,玉野,7,076120260628,4,3,015448,1,,0.1472460662238661,,100,True,,,0,
2026-06-28,玉野,7,076120260628,5,5,014475,4,,0.04596428927496364,,100,False,0.0,-100.0,100,
2026-06-28,玉野,7,076120260628,6,7,015377,5,,0.034729841400065575,,100,False,0.0,-100.0,100,
2026-06-28,玉野,7,076120260628,7,4,015205,2,,0.015743673885519043,,100,False,0.0,-100.0,100,
2026-06-29,佐世保,3,038520260629,1,1,015883,2,,0.5490963837602644,,100,False,0.0,-100.0,100,
2026-06-29,佐世保,3,038520260629,2,2,014566,4,,0.20700535027321695,,100,False,0.0,-100.0,100,
2026-06-29,佐世保,3,038520260629,3,3,012646,1,,0.13340031235971422,,100,True,,,0,
2026-06-29,佐世保,3,038520260629,4,4,013738,6,,0.04245794498618549,,100,False,0.0,-100.0,100,
2026-06-29,佐世保,3,038520260629,5,5,014388,5,,0.042144216328652104,,100,False,0.0,-100.0,100,
2026-06-29,佐世保,3,038520260629,6,6,012402,3,,0.01697475379904043,,100,False,0.0,-100.0,100,
2026-06-29,佐世保,3,038520260629,7,7,013588,7,,0.008921038492926359,,100,False,0.0,-100.0,100,
2026-06-29,取手,3,032320260629,1,5,014863,2,,0.41048826163601376,,100,False,0.0,-100.0,100,
2026-06-29,取手,3,032320260629,2,1,015424,5,,0.2800281078576338,,100,False,0.0,-100.0,100,
2026-06-29,取手,3,032320260629,3,4,013996,3,,0.10881092191039485,,100,False,0.0,-100.0,100,
2026-06-29,取手,3,032320260629,4,3,015535,8,,0.06354741443653714,,100,False,0.0,-100.0,100,
2026-06-29,取手,3,032320260629,5,2,015415,1,,0.03463176400899371,,100,True,,,0,
2026-06-29,取手,3,032320260629,6,7,014582,6,,0.03463176400899371,,100,False,0.0,-100.0,100,
2026-06-29,取手,3,032320260629,7,8,012759,7,,0.03463176400899371,,100,False,0.0,-100.0,100,
2026-06-29,取手,3,032320260629,8,6,013306,4,,0.03323000213243921,,100,False,0.0,-100.0,100,
2026-06-29,岐阜,1,014320260629,1,6,015682,1,,0.311995842885743,,100,True,,,0,
2026-06-29,岐阜,1,014320260629,2,1,015671,2,,0.23175861411523607,,100,False,0.0,-100.0,100,
2026-06-29,岐阜,1,014320260629,3,7,015313,6,,0.1664018900398661,,100,False,0.0,-100.0,100,
2026-06-29,岐阜,1,014320260629,4,5,015674,3,,0.14470267362604478,,100,False,0.0,-100.0,100,
2026-06-29,岐阜,1,014320260629,5,2,015591,4,,0.06262661320280066,,100,False,0.0,-100.0,100,
2026-06-29,岐阜,1,014320260629,6,4,015494,5,,0.06262661320280066,,100,False,0.0,-100.0,100,
2026-06-29,岐阜,1,014320260629,7,3,015946,7,,0.019887752927508814,,100,False,0.0,-100.0,100,
2026-06-29,武雄,8,088420260629,1,7,015917,1,,0.6623726749973571,,100,True,,,0,
2026-06-29,武雄,8,088420260629,2,5,014485,2,,0.15178432118473625,,100,False,0.0,-100.0,100,
2026-06-29,武雄,8,088420260629,3,4,015173,7,,0.09781426340249896,,100,False,0.0,-100.0,100,
2026-06-29,武雄,8,088420260629,4,1,014018,5,,0.05712518031381003,,100,False,0.0,-100.0,100,
2026-06-29,武雄,8,088420260629,5,2,014212,4,,0.030901767799065342,,100,False,0.0,-100.0,100,
2026-06-29,武雄,8,088420260629,6,3,013436,3,,8.961512661728949e-07,,100,False,0.0,-100.0,100,
2026-06-29,武雄,8,088420260629,7,6,014136,6,,8.961512661728949e-07,,100,False,0.0,-100.0,100,
2026-06-29,高知,1,017420260629,1,4,015795,6,,0.4267489534430767,,100,False,0.0,-100.0,100,
2026-06-29,高知,1,017420260629,2,2,014157,5,,0.23606002425616265,,100,False,0.0,-100.0,100,
2026-06-29,高知,1,017420260629,3,1,014172,4,,0.10367659553435074,,100,False,0.0,-100.0,100,
2026-06-29,高知,1,017420260629,4,3,015345,2,,0.10367659553435074,,100,False,0.0,-100.0,100,
2026-06-29,高知,1,017420260629,5,7,012920,1,,0.10367659553435074,,100,True,,,0,
2026-06-29,高知,1,017420260629,6,5,013155,3,,0.019227946837907985,,100,False,0.0,-100.0,100,
2026-06-29,高知,1,017420260629,7,6,014979,7,,0.006933288859800398,,100,False,0.0,-100.0,100,
2026-06-29,高知,9,097420260629,1,2,013656,1,,0.3934349954008884,,100,True,,,0,
2026-06-29,高知,9,097420260629,2,7,015836,2,,0.26422526064756685,,100,False,0.0,-100.0,100,
2026-06-29,高知,9,097420260629,3,4,014767,5,,0.16497381036387515,,100,False,0.0,-100.0,100,
2026-06-29,高知,9,097420260629,4,3,014944,3,,0.07139986256889039,,100,False,0.0,-100.0,100,
2026-06-29,高知,9,097420260629,5,6,015259,6,,0.051498176737906576,,100,False,0.0,-100.0,100,
2026-06-29,高知,9,097420260629,6,1,014527,7,,0.03891115339129665,,100,False,0.0,-100.0,100,
2026-06-29,高知,9,097420260629,7,5,013295,4,,0.015556740889575945,,100,False,0.0,-100.0,100,
2026-06-30,伊東,2,023720260630,1,1,014064,3,,0.40349639440422486,,100,False,0.0,-100.0,100,
2026-06-30,伊東,2,023720260630,2,2,014079,5,,0.2231976619552288,,100,False,0.0,-100.0,100,
2026-06-30,伊東,2,023720260630,3,3,015710,1,,0.09802749870784566,,100,True,,,0,
2026-06-30,伊東,2,023720260630,4,5,013207,6,,0.09802749870784566,,100,False,0.0,-100.0,100,
2026-06-30,伊東,2,023720260630,5,6,013454,4,,0.09802749870784566,,100,False,0.0,-100.0,100,
2026-06-30,伊東,2,023720260630,6,4,012436,7,,0.06508006361358465,,100,False,0.0,-100.0,100,
2026-06-30,伊東,2,023720260630,7,7,012970,2,,0.014143383903424697,,100,False,0.0,-100.0,100,
2026-06-30,佐世保,6,068520260630,1,1,015935,2,,0.7642678916724167,,100,False,0.0,-100.0,100,
2026-06-30,佐世保,6,068520260630,2,2,012997,1,,0.11286139010250777,,100,True,,,0,
2026-06-30,佐世保,6,068520260630,3,3,012883,4,,0.06591295620704227,,100,False,0.0,-100.0,100,
2026-06-30,佐世保,6,068520260630,4,4,014042,3,,0.020931366406841612,,100,False,0.0,-100.0,100,
2026-06-30,佐世保,6,068520260630,5,6,013998,7,,0.020931366406841612,,100,False,0.0,-100.0,100,
2026-06-30,佐世保,6,068520260630,6,5,013255,5,,0.007547514602175004,,100,False,0.0,-100.0,100,
2026-06-30,佐世保,6,068520260630,7,7,014989,6,,0.007547514602175004,,100,False,0.0,-100.0,100,
2026-06-30,取手,2,022320260630,1,1,014599,1,,0.4662912539779165,,100,True,,,0,
2026-06-30,取手,2,022320260630,2,5,015424,7,,0.22484383658715437,,100,False,0.0,-100.0,100,
2026-06-30,取手,2,022320260630,3,2,014582,4,,0.08462168297249448,,100,False,0.0,-100.0,100,
2026-06-30,取手,2,022320260630,4,7,014134,3,,0.08462168297249448,,100,False,0.0,-100.0,100,
2026-06-30,取手,2,022320260630,5,8,015627,5,,0.08462168297249448,,100,False,0.0,-100.0,100,
2026-06-30,取手,2,022320260630,6,3,015507,6,,0.026872523312368567,,100,False,0.0,-100.0,100,
2026-06-30,取手,2,022320260630,7,4,012759,2,,0.018437536828208433,,100,False,0.0,-100.0,100,
2026-06-30,取手,2,022320260630,8,6,015382,8,,0.009689800376868665,,100,False,0.0,-100.0,100,
2026-06-30,平塚,8,083520260630,1,1,015381,1,,0.29689805354464577,,100,True,,,0,
2026-06-30,平塚,8,083520260630,2,3,015520,2,,0.23494797697195416,,100,False,0.0,-100.0,100,
2026-06-30,平塚,8,083520260630,3,2,015601,5,,0.1601233671363937,,100,False,0.0,-100.0,100,
2026-06-30,平塚,8,083520260630,4,4,014041,4,,0.1601233671363937,,100,False,0.0,-100.0,100,
2026-06-30,平塚,8,083520260630,5,7,015608,6,,0.06850622516953114,,100,False,0.0,-100.0,100,
2026-06-30,平塚,8,083520260630,6,5,014754,3,,0.06026364349574692,,100,False,0.0,-100.0,100,
2026-06-30,平塚,8,083520260630,7,6,014622,7,,0.019137366545334614,,100,False,0.0,-100.0,100,
2026-06-30,武雄,7,078420260630,1,1,015173,2,,0.2670752212872799,,100,False,0.0,-100.0,100,
2026-06-30,武雄,7,078420260630,2,7,013855,5,,0.23888307048906612,,100,False,0.0,-100.0,100,
2026-06-30,武雄,7,078420260630,3,2,014786,4,,0.14403928621507772,,100,False,0.0,-100.0,100,
2026-06-30,武雄,7,078420260630,4,4,015461,1,,0.12525620843318164,,100,True,,,0,
2026-06-30,武雄,7,078420260630,5,3,014143,6,,0.0928231359614657,,100,False,0.0,-100.0,100,
2026-06-30,武雄,7,078420260630,6,5,015569,7,,0.0928231359614657,,100,False,0.0,-100.0,100,
2026-06-30,武雄,7,078420260630,7,6,015430,3,,0.039099941652463235,,100,False,0.0,-100.0,100,
2026-06-30,玉野,4,046120260630,1,1,015448,1,,0.45629314545912847,,100,True,,,0,
2026-06-30,玉野,4,046120260630,2,4,013782,3,,0.2224526582648606,,100,False,0.0,-100.0,100,
2026-06-30,玉野,4,046120260630,3,2,015550,4,,0.15972024565723247,,100,False,0.0,-100.0,100,
2026-06-30,玉野,4,046120260630,4,3,014403,2,,0.1029284056316579,,100,False,0.0,-100.0,100,
2026-06-30,玉野,4,046120260630,5,5,014690,5,,0.03143352779829552,,100,False,0.0,-100.0,100,
2026-06-30,玉野,4,046120260630,6,6,014625,7,,0.014074713939535308,,100,False,0.0,-100.0,100,
2026-06-30,玉野,4,046120260630,7,7,013970,6,,0.0130973032492898,,100,False,0.0,-100.0,100,
2026-06-30,豊橋,3,034520260630,1,5,015903,1,,0.41254065043329086,,100,True,,,0,
2026-06-30,豊橋,3,034520260630,2,3,014820,2,,0.21660943332924154,,100,False,0.0,-100.0,100,
2026-06-30,豊橋,3,034520260630,3,7,014031,4,,0.21660943332924154,,100,False,0.0,-100.0,100,
2026-06-30,豊橋,3,034520260630,4,1,014340,5,,0.06653881458601464,,100,False,0.0,-100.0,100,
2026-06-30,豊橋,3,034520260630,5,2,013263,3,,0.06653881458601464,,100,False,0.0,-100.0,100,
2026-06-30,豊橋,3,034520260630,6,4,013353,6,,0.01446040379979531,,100,False,0.0,-100.0,100,
2026-06-30,豊橋,3,034520260630,7,6,013892,7,,0.006702449936401476,,100,False,0.0,-100.0,100,
2026-06-30,高知,8,087420260630,1,5,015706,1,,0.3185817774403602,,100,True,,,0,
2026-06-30,高知,8,087420260630,2,1,014082,7,,0.23665081732831122,,100,False,0.0,-100.0,100,
2026-06-30,高知,8,087420260630,3,3,014552,3,,0.16991447516738173,,100,False,0.0,-100.0,100,
2026-06-30,高知,8,087420260630,4,6,015204,5,,0.10361624886083437,,100,False,0.0,-100.0,100,
2026-06-30,高知,8,087420260630,5,2,015547,4,,0.07269519435888576,,100,False,0.0,-100.0,100,
2026-06-30,高知,8,087420260630,6,7,014176,6,,0.06394860125275688,,100,False,0.0,-100.0,100,
2026-06-30,高知,8,087420260630,7,4,013074,2,,0.03459288559146978,,100,False,0.0,-100.0,100,
2026-07-01,函館,7,071120260701,1,3,015434,5,,0.3404145983300713,,100,False,0.0,-100.0,100,
2026-07-01,函館,7,071120260701,2,4,015331,2,,0.15788320146860643,,100,False,0.0,-100.0,100,
2026-07-01,函館,7,071120260701,3,5,015633,6,,0.15788320146860643,,100,False,0.0,-100.0,100,
2026-07-01,函館,7,071120260701,4,1,011477,1,,0.1170018960279307,,100,True,,,0,
2026-07-01,函館,7,071120260701,5,2,014466,4,,0.07767708996739216,,100,False,0.0,-100.0,100,
2026-07-01,函館,7,071120260701,6,7,013993,7,,0.07767708996739216,,100,False,0.0,-100.0,100,
2026-07-01,函館,7,071120260701,7,6,013332,3,,0.0714629227700008,,100,False,0.0,-100.0,100,
2026-07-01,大宮,1,012520260701,1,6,015888,1,,0.5762918419030196,,100,True,,,0,
2026-07-01,大宮,1,012520260701,2,2,015565,4,,0.14000731746538436,,100,False,0.0,-100.0,100,
2026-07-01,大宮,1,012520260701,3,3,014439,2,,0.13248690231845886,,100,False,0.0,-100.0,100,
2026-07-01,大宮,1,012520260701,4,5,014044,6,,0.13248690231845886,,100,False,0.0,-100.0,100,
2026-07-01,大宮,1,012520260701,5,4,013968,7,,0.009362876640289229,,100,False,0.0,-100.0,100,
2026-07-01,大宮,1,012520260701,6,7,014102,3,,0.009362876640289229,,100,False,0.0,-100.0,100,
2026-07-01,大宮,1,012520260701,7,1,014479,5,,1.2827140997196244e-06,,100,False,0.0,-100.0,100,
2026-07-01,大宮,9,092520260701,1,5,015362,2,,0.3619706414216554,,100,False,0.0,-100.0,100,
2026-07-01,大宮,9,092520260701,2,4,015807,6,,0.3236306915459935,,100,False,0.0,-100.0,100,
2026-07-01,大宮,9,092520260701,3,3,015106,1,,0.11247923164824003,,100,True,,,0,
2026-07-01,大宮,9,092520260701,4,7,013912,5,,0.11247923164824003,,100,False,0.0,-100.0,100,
2026-07-01,大宮,9,092520260701,5,6,014692,3,,0.06568976922132977,,100,False,0.0,-100.0,100,
2026-07-01,大宮,9,092520260701,6,1,013990,4,,0.016228476451332453,,100,False,0.0,-100.0,100,
2026-07-01,大宮,9,092520260701,7,2,013593,7,,0.007521958063208838,,100,False,0.0,-100.0,100,
2026-07-01,奈良,3,035320260701,1,1,015275,6,,0.31612952186387533,,100,False,0.0,-100.0,100,
2026-07-01,奈良,3,035320260701,2,4,011634,8,,0.31612952186387533,,100,False,0.0,-100.0,100,
2026-07-01,奈良,3,035320260701,3,5,012452,3,,0.21230802111988364,,100,False,0.0,-100.0,100,
2026-07-01,奈良,3,035320260701,4,3,015623,4,,0.09823450206049471,,100,False,0.0,-100.0,100,
2026-07-01,奈良,3,035320260701,5,2,014353,1,,0.03126555710741624,,100,True,,,0,
2026-07-01,奈良,3,035320260701,6,7,013086,5,,0.013432856625041307,,100,False,0.0,-100.0,100,
2026-07-01,奈良,3,035320260701,7,6,014094,2,,0.012500019359413438,,100,False,0.0,-100.0,100,
2026-07-01,平塚,7,073520260701,1,5,015070,1,,0.8747761269063665,,100,True,,,0,
2026-07-01,平塚,7,073520260701,2,2,015679,2,,0.10971370605733774,,100,False,0.0,-100.0,100,
2026-07-01,平塚,7,073520260701,3,1,015226,7,,0.0077534901759167005,,100,False,0.0,-100.0,100,
2026-07-01,平塚,7,073520260701,4,7,015941,5,,0.0077534901759167005,,100,False,0.0,-100.0,100,
2026-07-01,平塚,7,073520260701,5,3,015134,6,,1.062228154100588e-06,,100,False,0.0,-100.0,100,
2026-07-01,平塚,7,073520260701,6,4,015397,4,,1.062228154100588e-06,,100,False,0.0,-100.0,100,
2026-07-01,平塚,7,073520260701,7,6,014922,3,,1.062228154100588e-06,,100,False,0.0,-100.0,100,
2026-07-01,松戸,7,073120260701,1,1,014991,4,,0.266899394753701,,100,False,0.0,-100.0,100,
2026-07-01,松戸,7,073120260701,2,4,015285,1,,0.20886902150182618,,100,True,,,0,
2026-07-01,松戸,7,073120260701,3,2,015704,7,,0.19825980136205087,,100,False,0.0,-100.0,100,
2026-07-01,松戸,7,073120260701,4,5,015830,2,,0.19825980136205087,,100,False,0.0,-100.0,100,
2026-07-01,松戸,7,073120260701,5,7,014570,5,,0.06090211289476988,,100,False,0.0,-100.0,100,
2026-07-01,松戸,7,073120260701,6,6,014036,6,,0.05357444831539917,,100,False,0.0,-100.0,100,
2026-07-01,松戸,7,073120260701,7,3,014132,3,,0.01323541981020196,,100,False,0.0,-100.0,100,
2026-07-01,武雄,6,068420260701,1,3,015173,1,,0.34875183784338143,,100,True,,,0,
2026-07-01,武雄,6,068420260701,2,2,014497,4,,0.27292476696896123,,100,False,0.0,-100.0,100,
2026-07-01,武雄,6,068420260701,3,4,012826,7,,0.18600557121290878,,100,False,0.0,-100.0,100,
2026-07-01,武雄,6,068420260701,4,1,014551,3,,0.07957951279805804,,100,False,0.0,-100.0,100,
2026-07-01,武雄,6,068420260701,5,7,014878,2,,0.0732131517742134,,100,False,0.0,-100.0,100,
2026-07-01,武雄,6,068420260701,6,6,015332,6,,0.022230714101481804,,100,False,0.0,-100.0,100,
2026-07-01,武雄,6,068420260701,7,5,015040,5,,0.017294445300995293,,100,False,0.0,-100.0,100,
2026-07-01,豊橋,7,074520260701,1,3,015634,2,,0.3807676790626804,,100,False,0.0,-100.0,100,
2026-07-01,豊橋,7,074520260701,2,7,014820,6,,0.1999266523316704,,100,False,0.0,-100.0,100,
2026-07-01,豊橋,7,074520260701,3,6,015903,7,,0.13560242505974168,,100,False,0.0,-100.0,100,
2026-07-01,豊橋,7,074520260701,4,1,013146,3,,0.09250566717558621,,100,False,0.0,-100.0,100,
2026-07-01,豊橋,7,074520260701,5,2,015359,4,,0.09250566717558621,,100,False,0.0,-100.0,100,
2026-07-01,豊橋,7,074520260701,6,4,015280,1,,0.09250566717558621,,100,True,,,0,
2026-07-01,豊橋,7,074520260701,7,5,015447,5,,0.006186242019148799,,100,False,0.0,-100.0,100,
2026-07-01,高知,7,077420260701,1,3,014767,4,,0.4996532497979973,,100,False,0.0,-100.0,100,
2026-07-01,高知,7,077420260701,2,7,014606,1,,0.24359163562801514,,100,True,,,0,
2026-07-01,高知,7,077420260701,3,1,014590,2,,0.11270936870777727,,100,False,0.0,-100.0,100,
2026-07-01,高知,7,077420260701,4,5,014194,5,,0.11270936870777727,,100,False,0.0,-100.0,100,
2026-07-01,高知,7,077420260701,5,4,013901,7,,0.01626168057085346,,100,False,0.0,-100.0,100,
2026-07-01,高知,7,077420260701,6,2,014187,3,,0.007537348293789742,,100,False,0.0,-100.0,100,
2026-07-01,高知,7,077420260701,7,6,013014,6,,0.007537348293789742,,100,False,0.0,-100.0,100,
2026-07-02,大宮,8,082520260702,1,1,014147,2,,0.4017070980407208,,100,False,0.0,-100.0,100,
2026-07-02,大宮,8,082520260702,2,4,013961,3,,0.2166490900594509,,100,False,0.0,-100.0,100,
2026-07-02,大宮,8,082520260702,3,7,015289,1,,0.1396150208109762,,100,True,,,0,
2026-07-02,大宮,8,082520260702,4,3,015389,6,,0.0815375279730379,,100,False,0.0,-100.0,100,
2026-07-02,大宮,8,082520260702,5,6,014692,7,,0.0815375279730379,,100,False,0.0,-100.0,100,
2026-07-02,大宮,8,082520260702,6,5,015250,4,,0.05881011356676009,,100,False,0.0,-100.0,100,
2026-07-02,大宮,8,082520260702,7,2,014137,5,,0.020143621576016253,,100,False,0.0,-100.0,100,
2026-07-02,奈良,6,065320260702,1,6,014900,1,,0.7005054828901672,,100,True,,,0,
2026-07-02,奈良,6,065320260702,2,2,015760,2,,0.22357007568560994,,100,False,0.0,-100.0,100,
2026-07-02,奈良,6,065320260702,3,5,015766,5,,0.043574377569908986,,100,False,0.0,-100.0,100,
2026-07-02,奈良,6,065320260702,4,7,015503,4,,0.019185075144646162,,100,False,0.0,-100.0,100,
2026-07-02,奈良,6,065320260702,5,3,015573,3,,0.013163093224243338,,100,False,0.0,-100.0,100,
2026-07-02,奈良,6,065320260702,6,1,015951,7,,9.477427121455203e-07,,100,False,0.0,-100.0,100,
2026-07-02,奈良,6,065320260702,7,4,014909,6,,9.477427121455203e-07,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,1,1,013673,2,,0.25543603567362455,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,2,7,013921,1,,0.25543603567362455,,100,True,,,0,
2026-07-02,小松島,3,037320260702,3,9,015466,6,,0.19187003705254982,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,4,2,014846,3,,0.13776202852027877,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,5,3,013328,4,,0.05893928359364715,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,6,5,015713,5,,0.054224140906155384,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,7,6,013520,10,,0.028255755807177742,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,8,8,012881,7,,0.012139733038691505,,100,False,0.0,-100.0,100,
2026-07-02,小松島,3,037320260702,9,4,012786,8,,0.0059369497342505895,,100,False,0.0,-100.0,100,
2026-07-02,平塚,6,063520260702,1,2,015614,3,,0.4358202869868773,,100,False,0.0,-100.0,100,
2026-07-02,平塚,6,063520260702,2,1,013724,1,,0.2630394631518431,,100,True,,,0,
2026-07-02,平塚,6,063520260702,3,3,015782,2,,0.1155258545647398,,100,False,0.0,-100.0,100,
2026-07-02,平塚,6,063520260702,4,4,015608,6,,0.1155258545647398,,100,False,0.0,-100.0,100,
2026-07-02,平塚,6,063520260702,5,5,013798,4,,0.04866302055025888,,100,False,0.0,-100.0,100,
2026-07-02,平塚,6,063520260702,6,6,015127,5,,0.02142552018154111,,100,False,0.0,-100.0,100,
2026-07-02,弥彦,10,102120260702,1,7,013445,1,,0.34078797094177327,,100,True,,,0,
2026-07-02,弥彦,10,102120260702,2,5,015929,3,,0.3081048443849609,,100,False,0.0,-100.0,100,
2026-07-02,弥彦,10,102120260702,3,6,015892,5,,0.16432663961766886,,100,False,0.0,-100.0,100,
2026-07-02,弥彦,10,102120260702,4,2,014321,4,,0.1058969008534629,,100,False,0.0,-100.0,100,
2026-07-02,弥彦,10,102120260702,5,1,012924,2,,0.03370430481841714,,100,False,0.0,-100.0,100,
2026-07-02,弥彦,10,102120260702,6,3,013468,7,,0.03370430481841714,,100,False,0.0,-100.0,100,
2026-07-02,弥彦,10,102120260702,7,4,013348,6,,0.013475034565299708,,100,False,0.0,-100.0,100,
2026-07-02,松阪,4,044720260702,1,2,015714,1,,0.5249037065684135,,100,True,,,0,
2026-07-02,松阪,4,044720260702,2,1,013551,2,,0.1978848866091684,,100,False,0.0,-100.0,100,
2026-07-02,松阪,4,044720260702,3,5,013210,6,,0.127522818372029,,100,False,0.0,-100.0,100,
2026-07-02,松阪,4,044720260702,4,4,012930,3,,0.0744754777087172,,100,False,0.0,-100.0,100,
2026-07-02,松阪,4,044720260702,5,6,012694,7,,0.04058728732450871,,100,False,0.0,-100.0,100,
2026-07-02,松阪,4,044720260702,6,3,013647,5,,0.01839896152055907,,100,False,0.0,-100.0,100,
2026-07-02,松阪,4,044720260702,7,7,014433,4,,0.01622686189660418,,100,False,0.0,-100.0,100,
2026-07-03,函館,4,041120260703,1,3,015911,1,,0.31332661899468794,,100,True,,,0,
2026-07-03,函館,4,041120260703,2,2,014193,2,,0.2801390465999057,,100,False,0.0,-100.0,100,
2026-07-03,函館,4,041120260703,3,1,013332,4,,0.15108488207454923,,100,False,0.0,-100.0,100,
2026-07-03,函館,4,041120260703,4,4,015819,5,,0.09736352434840011,,100,False,0.0,-100.0,100,
2026-07-03,函館,4,041120260703,5,6,014985,7,,0.09736352434840011,,100,False,0.0,-100.0,100,
2026-07-03,函館,4,041120260703,6,5,013826,6,,0.030988346933540564,,100,False,0.0,-100.0,100,
2026-07-03,函館,4,041120260703,7,7,013645,3,,0.029734056700516306,,100,False,0.0,-100.0,100,
2026-07-03,大宮,7,072520260703,1,2,015807,3,,0.36753253685725695,,100,False,0.0,-100.0,100,
2026-07-03,大宮,7,072520260703,2,3,012889,1,,0.3487808768135193,,100,True,,,0,
2026-07-03,大宮,7,072520260703,3,1,013966,2,,0.11420754232738034,,100,False,0.0,-100.0,100,
2026-07-03,大宮,7,072520260703,4,4,015648,5,,0.06669913182091207,,100,False,0.0,-100.0,100,
2026-07-03,大宮,7,072520260703,5,5,013912,6,,0.06669913182091207,,100,False,0.0,-100.0,100,
2026-07-03,大宮,7,072520260703,6,6,014478,4,,0.03608078036001924,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,1,9,014576,2,,0.32401154382526204,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,2,1,014752,8,,0.27304343580780516,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,3,7,015687,1,,0.16463695614323062,,100,True,,,0,
2026-07-03,小松島,2,027320260703,4,2,015728,6,,0.06196236694666366,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,5,4,013803,7,,0.044691247424174074,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,6,6,014090,9,,0.044691247424174074,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,7,3,014645,3,,0.03376795245821589,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,8,5,015244,4,,0.033518435568130556,,100,False,0.0,-100.0,100,
2026-07-03,小松島,2,027320260703,9,8,013762,5,,0.01967681440234385,,100,False,0.0,-100.0,100,
2026-07-03,弥彦,1,012120260703,1,5,015923,2,,0.31575901779888155,,100,False,0.0,-100.0,100,
2026-07-03,弥彦,1,012120260703,2,1,015290,5,,0.15225777535654675,,100,False,0.0,-100.0,100,
2026-07-03,弥彦,1,012120260703,3,2,014550,1,,0.15225777535654675,,100,True,,,0,
2026-07-03,弥彦,1,012120260703,4,4,011665,7,,0.15225777535654675,,100,False,0.0,-100.0,100,
2026-07-03,弥彦,1,012120260703,5,3,012348,3,,0.09811937114161859,,100,False,0.0,-100.0,100,
2026-07-03,弥彦,1,012120260703,6,7,014019,6,,0.09811937114161859,,100,False,0.0,-100.0,100,
2026-07-03,弥彦,1,012120260703,7,6,015160,4,,0.03122891384824103,,100,False,0.0,-100.0,100,
2026-07-03,松戸,4,043120260703,1,1,014717,3,,0.3971747697525338,,100,False,0.0,-100.0,100,
2026-07-03,松戸,4,043120260703,2,2,013910,4,,0.19151613560182432,,100,False,0.0,-100.0,100,
2026-07-03,松戸,4,043120260703,3,3,014934,6,,0.18091716042605213,,100,False,0.0,-100.0,100,
2026-07-03,松戸,4,043120260703,4,4,015652,1,,0.12341860863735499,,100,True,,,0,
2026-07-03,松戸,4,043120260703,5,6,014784,2,,0.05198768977760118,,100,False,0.0,-100.0,100,
2026-07-03,松戸,4,043120260703,6,7,013183,7,,0.03928102118431652,,100,False,0.0,-100.0,100,
2026-07-03,松戸,4,043120260703,7,5,013942,5,,0.015704614620317026,,100,False,0.0,-100.0,100,
2026-07-03,青森,11,111220260703,1,1,015799,4,,0.3596464802162433,,100,False,0.0,-100.0,100,
2026-07-03,青森,11,111220260703,2,7,015323,2,,0.254458245089599,,100,False,0.0,-100.0,100,
